,27,28,29,30,31,32,33,34,36,37,38,39,40,41,43,46,47,48,49,50,58
316,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
317,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
318,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
319,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
320,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
321,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
322,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
323,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
324,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
325,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
326,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
327,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
328,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
329,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
330,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
331,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
332,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
333,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
334,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
335,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
336,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
337,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
338,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
339,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
340,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
341,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
342,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
343,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
344,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
345,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
346,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
347,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
348,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
349,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
350,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
351,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
352,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
353,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
354,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
355,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
356,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
357,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
358,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
359,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
360,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
361,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
362,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
363,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
364,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
365,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
366,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
367,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
368,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
369,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
370,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
371,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
372,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
373,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
374,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
375,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
376,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
377,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
378,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
379,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
380,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
381,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
382,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
383,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
384,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
385,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
386,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
387,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
388,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
389,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
390,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
391,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
392,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
393,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
394,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
395,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
396,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
397,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
398,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
399,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
400,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
401,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
402,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
403,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
404,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
405,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
406,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
407,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
408,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
409,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
410,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
411,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
412,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
413,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
414,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
415,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
416,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
417,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
418,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
419,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
420,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
421,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
422,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
423,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
424,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
425,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
426,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
427,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
428,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
429,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
430,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
431,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
432,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
433,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
434,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
435,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
436,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
437,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
438,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
439,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
440,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
441,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
442,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
443,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
444,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
445,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
446,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
447,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
448,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
449,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
450,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
451,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
452,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
453,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
454,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
455,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
456,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
457,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
458,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
459,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
460,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
461,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
462,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
463,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
464,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
465,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
466,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
467,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
468,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
469,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
470,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
471,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
472,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
473,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
474,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
475,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
476,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
477,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
478,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
479,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
480,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
481,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
482,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
483,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
484,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
485,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
486,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
487,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
488,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
489,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
490,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
491,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
492,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
493,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
494,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
495,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
496,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
497,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
498,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
499,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
500,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
501,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
502,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
503,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
504,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
505,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
506,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
507,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
508,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
509,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
510,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
511,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
512,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
513,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
514,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
515,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
516,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
517,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
518,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
519,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
520,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
521,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
522,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
523,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
524,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
525,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
526,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
528,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
529,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
530,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
531,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
532,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
533,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
534,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
535,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
536,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
537,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
538,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
539,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
540,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
541,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
542,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
543,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
544,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
545,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
546,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
547,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
548,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
549,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
550,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
551,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
552,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
553,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
554,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
555,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
556,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
557,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
558,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
559,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
560,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
561,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
562,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
563,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
564,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
565,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
566,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
567,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
568,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
569,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
570,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
571,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
572,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
573,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
574,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
575,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
576,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
577,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
578,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
579,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
580,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
581,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
582,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
583,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
584,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
585,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
586,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
587,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
588,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
589,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
590,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
591,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
592,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
593,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
594,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
595,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
596,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
597,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
598,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
599,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
600,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
601,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
602,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
603,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
604,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
605,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
606,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
607,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
608,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
609,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
610,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
611,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
612,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
613,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
614,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
615,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
616,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
617,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
618,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
619,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
620,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
621,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
622,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
623,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
624,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
625,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
626,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
627,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
628,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
629,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
630,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
631,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
632,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
