,Unnamed: 0,Reason for Absence,Date,Transportation Expense,Distance to Work,Daily Work Load Average,Body Mass Index,Education,Children,Pets,Absenteeism Time in Hours,Unnamed: 0,27,28,29,30,31,32,33,34,36,37,38,39,40,41,43,46,47,48,49,50,58
183,183,28,28/03/2016,225,26,343.253,24,1,1,2,1,183,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
184,184,28,06/04/2016,291,31,326.452,25,1,1,1,1,184,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
185,185,23,13/04/2016,225,26,326.452,24,1,1,2,1,185,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
186,186,28,12/04/2016,155,12,326.452,25,1,2,0,1,186,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
187,187,13,13/04/2016,246,25,326.452,23,1,0,0,24,187,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
188,188,23,14/04/2016,155,12,326.452,25,1,2,0,1,188,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
189,189,28,15/04/2016,225,26,326.452,24,1,1,2,2,189,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
190,190,28,15/04/2016,260,50,326.452,23,1,4,0,4,190,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
191,191,13,06/04/2016,179,51,326.452,31,1,0,0,24,191,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
192,192,23,07/04/2016,118,13,326.452,31,1,1,0,1,192,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
193,193,23,08/04/2016,291,31,326.452,25,1,1,1,3,193,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
194,194,14,08/04/2016,246,25,326.452,23,1,0,0,8,194,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
195,195,28,22/04/2016,291,31,326.452,25,1,1,1,1,195,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
196,196,28,29/04/2016,248,25,326.452,32,1,2,1,8,196,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
197,197,19,29/04/2016,260,50,326.452,23,1,4,0,56,197,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
198,198,19,26/04/2016,289,36,326.452,30,1,2,1,8,198,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
199,199,12,27/04/2016,155,12,326.452,25,1,2,0,24,199,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
200,200,19,27/04/2016,378,49,326.452,21,1,2,4,8,200,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
201,201,13,28/04/2016,289,36,326.452,30,1,2,1,16,201,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
202,202,7,08/04/2016,235,11,326.452,29,3,1,1,3,202,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
203,203,0,04/04/2016,235,29,326.452,33,1,1,5,0,203,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
204,204,13,04/05/2016,289,36,378.884,30,1,2,1,8,204,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
205,205,28,05/05/2016,155,12,378.884,25,1,2,0,2,205,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
206,206,28,02/05/2016,155,12,378.884,25,1,2,0,1,206,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
207,207,18,03/05/2016,179,51,378.884,31,1,0,0,8,207,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
208,208,19,03/05/2016,225,26,378.884,24,1,1,2,8,208,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
209,209,7,11/05/2016,184,42,378.884,21,1,0,0,4,209,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
210,210,28,09/05/2016,155,12,378.884,25,1,2,0,2,210,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
211,211,12,10/05/2016,179,51,378.884,31,1,0,0,1,211,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
212,212,13,04/05/2016,289,36,378.884,30,1,2,1,24,212,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
213,213,0,11/05/2016,279,5,378.884,24,1,2,0,0,213,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
214,214,0,18/05/2016,330,16,378.884,25,2,0,0,0,214,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
215,215,0,25/05/2016,378,49,378.884,21,1,2,4,0,215,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
216,216,0,25/05/2016,388,15,378.884,24,1,0,0,0,216,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
217,217,11,24/05/2016,179,51,378.884,31,1,0,0,1,217,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
218,218,13,11/05/2016,118,13,378.884,31,1,1,0,24,218,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
219,219,22,27/05/2016,361,52,378.884,27,1,1,4,8,219,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
220,220,19,06/06/2016,246,25,377.55,23,1,0,0,8,220,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
221,221,22,13/06/2016,361,52,377.55,27,1,1,4,8,221,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
222,222,10,14/06/2016,246,25,377.55,23,1,0,0,24,222,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
223,223,23,16/06/2016,291,31,377.55,25,1,1,1,4,223,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
224,224,10,17/06/2016,246,25,377.55,23,1,0,0,8,224,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
225,225,11,13/06/2016,179,51,377.55,31,1,0,0,8,225,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
226,226,23,20/06/2016,155,12,377.55,25,1,2,0,4,226,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
227,227,10,27/06/2016,246,25,377.55,23,1,0,0,8,227,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
228,228,13,29/06/2016,118,13,377.55,31,1,1,0,8,228,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
229,229,13,03/06/2016,235,11,377.55,29,3,1,1,16,229,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
230,230,23,07/06/2016,118,13,377.55,31,1,1,0,1,230,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
231,231,13,08/06/2016,118,13,377.55,31,1,1,0,80,231,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
232,232,22,09/06/2016,378,49,377.55,21,1,2,4,8,232,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
233,233,11,10/06/2016,179,51,377.55,31,1,0,0,2,233,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
234,234,28,20/06/2016,289,48,377.55,36,1,0,2,2,234,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
235,235,28,30/06/2016,225,26,377.55,24,1,1,2,2,235,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
236,236,19,05/07/2016,155,12,275.312,25,1,2,0,16,236,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
237,237,1,06/07/2016,118,13,275.312,31,1,1,0,8,237,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
238,238,5,08/07/2016,118,10,275.312,28,1,0,0,8,238,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
239,239,26,08/07/2016,118,10,275.312,28,1,0,0,4,239,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
240,240,26,12/07/2016,330,16,275.312,25,2,0,0,8,240,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
241,241,18,14/07/2016,179,26,275.312,19,3,0,0,8,241,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
242,242,25,15/07/2016,155,12,275.312,25,1,2,0,2,242,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
243,243,1,18/07/2016,330,16,275.312,25,2,0,0,8,243,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
244,244,1,19/07/2016,330,16,275.312,25,2,0,0,8,244,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
245,245,25,18/07/2016,157,27,275.312,22,1,0,0,3,245,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
246,246,22,19/07/2016,361,52,275.312,27,1,1,4,8,246,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
247,247,26,20/07/2016,289,36,275.312,30,1,2,1,8,247,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
248,248,26,21/07/2016,179,51,275.312,31,1,0,0,8,248,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
249,249,19,11/07/2016,289,36,275.312,30,1,2,1,32,249,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
250,250,19,14/07/2016,289,36,275.312,30,1,2,1,8,250,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
251,251,0,21/07/2016,260,50,275.312,23,1,4,0,0,251,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
252,252,19,04/08/2016,289,36,265.615,30,1,2,1,8,252,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
253,253,19,11/08/2016,157,27,265.615,22,1,0,0,3,253,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
254,254,23,07/08/2016,289,36,265.615,30,1,2,1,1,254,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
255,255,18,08/08/2016,228,14,265.615,22,1,2,1,8,255,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
256,256,13,10/08/2016,300,26,265.615,25,1,2,1,1,256,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
257,257,14,10/08/2016,300,26,265.615,25,1,2,1,2,257,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
258,258,28,11/08/2016,260,50,265.615,23,1,4,0,4,258,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
259,259,23,08/08/2016,289,36,265.615,30,1,2,1,4,259,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
260,260,23,09/08/2016,248,25,265.615,32,1,2,1,1,260,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
261,261,11,10/08/2016,268,11,265.615,25,2,0,0,8,261,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
262,262,23,10/08/2016,179,26,265.615,19,3,0,0,1,262,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
263,263,13,10/08/2016,118,13,265.615,31,1,1,0,3,263,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
264,264,25,14/08/2016,248,25,265.615,32,1,2,1,2,264,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
265,265,23,15/08/2016,235,11,265.615,29,3,1,1,1,265,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
266,266,23,17/08/2016,118,13,265.615,31,1,1,0,1,266,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
267,267,19,24/08/2016,235,11,265.615,29,3,1,1,8,267,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
268,268,8,08/08/2016,361,52,265.615,27,1,1,4,8,268,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
269,269,6,30/08/2016,184,42,265.615,21,1,0,0,8,269,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
270,270,11,05/09/2016,179,51,294.217,31,1,0,0,8,270,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
271,271,23,09/09/2016,179,51,294.217,31,1,0,0,3,271,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
272,272,19,07/09/2016,289,36,294.217,30,1,2,1,24,272,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
273,273,0,08/09/2016,235,20,294.217,38,1,1,0,0,273,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
274,274,9,12/09/2016,246,25,294.217,23,1,0,0,16,274,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
275,275,28,13/09/2016,291,31,294.217,25,1,1,1,3,275,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
276,276,0,13/09/2016,231,35,294.217,35,1,2,2,0,276,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
277,277,0,13/09/2016,291,50,294.217,23,1,0,0,0,277,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
278,278,13,14/09/2016,179,51,294.217,31,1,0,0,8,278,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
279,279,9,14/09/2016,246,25,294.217,23,1,0,0,32,279,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
280,280,23,15/09/2016,179,51,294.217,31,1,0,0,1,280,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
281,281,28,16/09/2016,291,31,294.217,25,1,1,1,4,281,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
282,282,28,16/09/2016,260,50,294.217,23,1,4,0,4,282,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
283,283,26,14/09/2016,235,20,294.217,38,1,1,0,8,283,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
284,284,28,15/09/2016,118,13,294.217,31,1,1,0,1,284,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
285,285,0,15/09/2016,235,20,294.217,38,1,1,0,0,285,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
286,286,28,16/09/2016,291,31,294.217,25,1,1,1,3,286,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
287,287,7,26/09/2016,291,31,294.217,25,1,1,1,40,287,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
288,288,13,26/09/2016,179,51,294.217,31,1,0,0,8,288,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
289,289,24,05/10/2016,289,36,265.017,30,1,2,1,8,289,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
290,290,26,05/10/2016,235,11,265.017,29,3,1,1,4,290,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
291,291,26,05/10/2016,289,36,265.017,30,1,2,1,8,291,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
292,292,22,06/10/2016,289,36,265.017,30,1,2,1,8,292,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
293,293,0,06/10/2016,118,13,265.017,31,1,1,0,0,293,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
294,294,0,06/10/2016,248,25,265.017,32,1,2,1,0,294,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
295,295,1,12/10/2016,179,26,265.017,19,3,0,0,8,295,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
296,296,7,12/10/2016,118,10,265.017,28,1,0,0,3,296,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
297,297,22,12/10/2016,369,17,265.017,25,1,3,0,8,297,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
298,298,28,14/10/2016,179,51,265.017,31,1,0,0,1,298,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
299,299,1,14/10/2016,179,26,265.017,19,3,0,0,64,299,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
300,300,0,14/10/2016,235,20,265.017,38,1,1,0,0,300,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
301,301,19,15/10/2016,289,36,265.017,30,1,2,1,16,301,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
302,302,28,16/10/2016,260,50,265.017,23,1,4,0,3,302,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
303,303,0,16/10/2016,235,20,265.017,38,1,1,0,0,303,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
304,304,23,19/10/2016,235,20,265.017,38,1,1,0,2,304,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
305,305,23,19/10/2016,235,20,265.017,38,1,1,0,2,305,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
306,306,28,20/10/2016,118,13,265.017,31,1,1,0,1,306,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
307,307,28,20/10/2016,291,31,265.017,25,1,1,1,4,307,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
308,308,23,22/10/2016,179,26,265.017,19,3,0,0,16,308,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
309,309,28,22/10/2016,118,13,265.017,31,1,1,0,1,309,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
310,310,10,26/10/2016,361,52,265.017,27,1,1,4,8,310,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
311,311,0,27/10/2016,260,50,265.017,23,1,4,0,0,311,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
312,312,0,27/10/2016,291,31,265.017,25,1,1,1,0,312,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
313,313,0,27/10/2016,157,27,265.017,22,1,0,0,0,313,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
314,314,1,28/10/2016,179,26,265.017,19,3,0,0,5,314,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
315,315,7,28/10/2016,179,26,265.017,19,3,0,0,5,315,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
316,316,23,29/10/2016,118,13,265.017,31,1,1,0,1,316,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
317,317,11,07/11/2016,118,10,284.031,28,1,0,0,8,317,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
318,318,23,07/11/2016,248,25,284.031,32,1,2,1,2,318,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
319,319,6,08/11/2016,179,51,284.031,31,1,0,0,8,319,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
320,320,28,11/11/2016,260,50,284.031,23,1,4,0,3,320,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
321,321,23,14/11/2016,291,31,284.031,25,1,1,1,1,321,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
322,322,1,14/11/2016,378,49,284.031,21,1,2,4,8,322,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
323,323,11,14/11/2016,155,12,284.031,25,1,2,0,120,323,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
324,324,26,14/11/2016,235,20,284.031,38,1,1,0,8,324,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
325,325,0,15/11/2016,330,16,284.031,25,2,0,0,0,325,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
326,326,18,16/11/2016,235,11,284.031,29,3,1,1,1,326,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
327,327,11,16/11/2016,118,10,284.031,28,1,0,0,3,327,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
328,328,25,17/11/2016,235,11,284.031,29,3,1,1,2,328,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
329,329,28,17/11/2016,179,51,284.031,31,1,0,0,3,329,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
330,330,13,18/11/2016,246,25,284.031,23,1,0,0,8,330,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
331,331,12,18/11/2016,291,31,284.031,25,1,1,1,4,331,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
332,332,13,21/11/2016,246,25,284.031,23,1,0,0,8,332,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
333,333,28,22/11/2016,179,51,284.031,31,1,0,0,1,333,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
334,334,10,23/11/2016,260,50,284.031,23,1,4,0,8,334,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
335,335,15,25/11/2016,260,50,284.031,23,1,4,0,8,335,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
336,336,0,25/11/2016,378,49,284.031,21,1,2,4,0,336,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
337,337,0,29/11/2016,279,5,284.031,24,1,2,0,0,337,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
338,338,23,24/11/2016,179,51,284.031,31,1,0,0,1,338,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
339,339,12,05/12/2016,225,26,236.629,24,1,1,2,3,339,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
340,340,28,05/12/2016,179,51,236.629,31,1,0,0,2,340,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
341,341,28,05/12/2016,179,51,236.629,31,1,0,0,1,341,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
342,342,23,05/12/2016,235,11,236.629,29,3,1,1,3,342,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
343,343,28,06/12/2016,118,13,236.629,31,1,1,0,1,343,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
344,344,28,09/12/2016,260,50,236.629,23,1,4,0,4,344,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
345,345,4,15/12/2016,246,25,236.629,23,1,0,0,8,345,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
346,346,28,15/12/2016,179,51,236.629,31,1,0,0,1,346,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
347,347,28,16/12/2016,179,51,236.629,31,1,0,0,1,347,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
348,348,23,20/12/2016,179,26,236.629,19,3,0,0,1,348,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
349,349,25,20/12/2016,118,10,236.629,28,1,0,0,8,349,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
350,350,25,22/12/2016,235,11,236.629,29,3,1,1,2,350,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
351,351,28,23/12/2016,179,51,236.629,31,1,0,0,1,351,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
352,352,13,20/12/2016,235,20,236.629,38,1,1,0,8,352,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
353,353,14,20/12/2016,235,11,236.629,29,3,1,1,4,353,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
354,354,26,21/12/2016,260,50,236.629,23,1,4,0,8,354,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
355,355,28,19/12/2016,157,27,236.629,22,1,0,0,2,355,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
356,356,28,19/12/2016,179,51,236.629,31,1,0,0,3,356,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
357,357,19,19/12/2016,289,36,236.629,30,1,2,1,8,357,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
358,358,23,04/01/2017,225,26,330.061,24,1,1,2,5,358,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
359,359,19,09/01/2017,118,10,330.061,28,1,0,0,32,359,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
360,360,23,09/01/2017,155,12,330.061,25,1,2,0,2,360,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
361,361,13,03/01/2017,235,11,330.061,29,3,1,1,1,361,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
362,362,23,03/01/2017,155,12,330.061,25,1,2,0,4,362,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
363,363,26,09/01/2017,289,36,330.061,30,1,2,1,8,363,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
364,364,3,11/01/2017,291,31,330.061,25,1,1,1,8,364,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
365,365,26,16/01/2017,235,20,330.061,38,1,1,0,8,365,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
366,366,26,16/01/2017,118,13,330.061,31,1,1,0,4,366,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
